,RAIN_inverse,T.MAX_3,T.MAX_2,T.MAX,T.MAX_T.MIN,T.MIN_2,T.MIN_3,T.MIN
1800,0.009823182711198428,2197.0,169.0,13.0,101.39999999999999,60.839999999999996,474.55199999999996,7.8
1781,0.01,1728.0,144.0,12.0,54.0,20.25,91.125,4.5
2242,0.009633911368015415,681.4720000000002,77.44000000000001,8.8,22.880000000000003,6.760000000000001,17.576,2.6
4370,0.009523809523809525,884.7359999999999,92.16,9.6,48.0,25.0,125.0,5.0
3142,0.01,8365.427000000001,412.09000000000003,20.3,142.1,49.0,343.0,7.0
3593,0.00999000999000999,493.03900000000004,62.410000000000004,7.9,56.88,51.84,373.24800000000005,7.2
736,0.009587727708533078,5451.776000000002,309.76000000000005,17.6,153.12,75.68999999999998,658.5029999999998,8.7
9,0.009950248756218905,1000.0,100.0,10.0,-31.0,9.610000000000001,-29.791000000000004,-3.1
2763,0.009708737864077669,8489.663999999999,416.15999999999997,20.4,306.0,225.0,3375.0,15.0
1941,0.01,4410.943999999999,268.96,16.4,164.0,100.0,1000.0,10.0
2661,0.01,1953.125,156.25,12.5,75.0,36.0,216.0,6.0
664,0.009881422924901186,2048.383,161.29,12.7,29.209999999999997,5.289999999999999,12.166999999999998,2.3
1302,0.00949667616334283,5929.741000000002,327.61000000000007,18.1,242.54000000000002,179.56,2406.1040000000003,13.4
546,0.01,2924.2070000000003,204.49,14.3,54.34,14.44,54.87199999999999,3.8
4599,0.01,681.4720000000002,77.44000000000001,8.8,68.64,60.839999999999996,474.55199999999996,7.8
423,0.01,1157.625,110.25,10.5,52.5,25.0,125.0,5.0
809,0.00998003992015968,804.3570000000002,86.49000000000001,9.3,-18.6,4.0,-8.0,-2.0
1208,0.00998003992015968,1442.8970000000002,127.69000000000001,11.3,0.0,0.0,0.0,0.0
1653,0.009699321047526674,3112.136,213.16,14.6,137.24,88.36000000000001,830.5840000000001,9.4
758,0.01,571.7870000000001,68.89000000000001,8.3,-3.3200000000000003,0.16000000000000003,-0.06400000000000002,-0.4
2943,0.01,185.193,32.49,5.7,9.120000000000001,2.5600000000000005,4.096000000000001,1.6
2658,0.01,1404.9279999999997,125.43999999999998,11.2,38.08,11.559999999999999,39.303999999999995,3.4
4713,0.00998003992015968,614.125,72.25,8.5,41.650000000000006,24.010000000000005,117.64900000000003,4.9
2693,0.01,1685.159,141.61,11.9,3.57,0.09,0.026999999999999996,0.3
483,0.01,3796.4159999999997,243.35999999999999,15.6,137.28,77.44000000000001,681.4720000000002,8.8
4592,0.009970089730807577,941.1920000000002,96.04000000000002,9.8,-65.66000000000001,44.89,-300.76300000000003,-6.7
3571,0.01,512.0,64.0,8.0,12.0,2.25,3.375,1.5
1063,0.0099601593625498,1771.561,146.41,12.1,13.31,1.2100000000000002,1.3310000000000004,1.1
3253,0.00980392156862745,1601.6129999999996,136.89,11.7,105.3,81.0,729.0,9.0
1561,0.00998003992015968,9261.0,441.0,21.0,315.0,225.0,3375.0,15.0
238,0.009267840593141797,8242.408,408.03999999999996,20.2,113.11999999999999,31.359999999999996,175.61599999999996,5.6
4179,0.01,13144.256000000003,556.96,23.6,320.96000000000004,184.95999999999998,2515.4559999999997,13.6
5272,0.01,4330.747,265.69,16.3,114.10000000000001,49.0,343.0,7.0
2441,0.01,6028.567999999999,331.23999999999995,18.2,245.7,182.25,2460.375,13.5
1455,0.00998003992015968,1124.864,108.16000000000001,10.4,35.36,11.559999999999999,39.303999999999995,3.4
221,0.009523809523809525,10077.696000000002,466.56000000000006,21.6,250.56,134.56,1560.896,11.6
2208,0.01,6644.6720000000005,353.44000000000005,18.8,159.8,72.25,614.125,8.5
2119,0.01,39.303999999999995,11.559999999999999,3.4,6.12,3.24,5.832000000000001,1.8
734,0.01,6644.6720000000005,353.44000000000005,18.8,218.08,134.56,1560.896,11.6
1707,0.009380863039399626,2924.2070000000003,204.49,14.3,104.39,53.29,389.017,7.3
452,0.00984251968503937,2744.0,196.0,14.0,86.8,38.440000000000005,238.32800000000003,6.2
2858,0.009784735812133072,941.1920000000002,96.04000000000002,9.8,76.44,60.839999999999996,474.55199999999996,7.8
1527,0.01,4913.0,289.0,17.0,98.6,33.64,195.112,5.8
3408,0.01,4173.281000000001,259.21000000000004,16.1,78.89000000000001,24.010000000000005,117.64900000000003,4.9
4318,0.009940357852882704,132.65099999999998,26.009999999999998,5.1,-5.1,1.0,-1.0,-1.0
3265,0.01,1685.159,141.61,11.9,95.2,64.0,512.0,8.0
2886,0.0099601593625498,857.375,90.25,9.5,46.550000000000004,24.010000000000005,117.64900000000003,4.9
3498,0.009643201542912247,10503.458999999997,479.60999999999996,21.9,291.27,176.89000000000001,2352.637,13.3
2760,0.009950248756218905,8489.663999999999,416.15999999999997,20.4,275.4,182.25,2460.375,13.5
449,0.00980392156862745,4657.463,278.89,16.7,192.04999999999998,132.25,1520.875,11.5
4670,0.009380863039399626,1295.0290000000002,118.81,10.9,-10.9,1.0,-1.0,-1.0
4306,0.01,1000.0,100.0,10.0,90.0,81.0,729.0,9.0
4511,0.009950248756218905,5735.338999999999,320.40999999999997,17.9,282.82,249.64000000000001,3944.3120000000004,15.8
4125,0.01,12977.875,552.25,23.5,249.1,112.36,1191.0159999999998,10.6
749,0.01,4492.125,272.25,16.5,173.25,110.25,1157.625,10.5
3433,0.01,4657.463,278.89,16.7,192.04999999999998,132.25,1520.875,11.5
275,0.01,1860.8670000000004,151.29000000000002,12.3,73.80000000000001,36.0,216.0,6.0
1522,0.01,7762.392000000001,392.04,19.8,257.40000000000003,169.0,2197.0,13.0
1090,0.009940357852882704,2685.619,193.21,13.9,97.3,49.0,343.0,7.0
4400,0.01,3652.264,237.16000000000003,15.4,146.3,90.25,857.375,9.5
3739,0.01,5639.752,316.84000000000003,17.8,96.12,29.160000000000004,157.46400000000003,5.4
5052,0.00999000999000999,1953.125,156.25,12.5,70.0,31.359999999999996,175.61599999999996,5.6
3146,0.01,4096.0,256.0,16.0,152.0,90.25,857.375,9.5
1587,0.01,4096.0,256.0,16.0,171.2,114.48999999999998,1225.0429999999997,10.7
509,0.01,3796.4159999999997,243.35999999999999,15.6,173.16,123.21,1367.6309999999999,11.1
1511,0.009514747859181731,3869.8929999999996,246.48999999999998,15.7,117.75,56.25,421.875,7.5
1004,0.01,4173.281000000001,259.21000000000004,16.1,115.92000000000002,51.84,373.24800000000005,7.2
171,0.01,8120.6010000000015,404.01000000000005,20.1,243.21,146.41,1771.561,12.1
2123,0.01,125.0,25.0,5.0,12.0,5.76,13.823999999999998,2.4
4848,0.01,6229.503999999999,338.55999999999995,18.4,266.79999999999995,210.25,3048.625,14.5
1572,0.01,6128.487000000001,334.89000000000004,18.3,228.75,156.25,1953.125,12.5
354,0.009765625,681.4720000000002,77.44000000000001,8.8,48.400000000000006,30.25,166.375,5.5
2438,0.01,12977.875,552.25,23.5,270.25,132.25,1520.875,11.5
746,0.00968054211035818,5177.717000000001,299.29,17.3,212.79000000000002,151.29000000000002,1860.8670000000004,12.3
5062,0.01,970.2990000000001,98.01,9.9,28.71,8.41,24.389,2.9
861,0.00967117988394584,2571.3529999999996,187.68999999999997,13.7,91.78999999999999,44.89,300.76300000000003,6.7
2371,0.00980392156862745,1225.0429999999997,114.48999999999998,10.7,58.849999999999994,30.25,166.375,5.5
735,0.01,4251.527999999999,262.44,16.2,173.33999999999997,114.48999999999998,1225.0429999999997,10.7
1405,0.009940357852882704,592.7040000000001,70.56,8.4,12.600000000000001,2.25,3.375,1.5
3660,0.00998003992015968,1124.864,108.16000000000001,10.4,22.880000000000003,4.840000000000001,10.648000000000003,2.2
3122,0.009784735812133072,5359.375,306.25,17.5,218.75,156.25,1953.125,12.5
5041,0.009514747859181731,274.625,42.25,6.5,-7.15,1.2100000000000002,-1.3310000000000004,-1.1
42,0.01,2628.0720000000006,190.44000000000003,13.8,34.5,6.25,15.625,2.5
475,0.01,4657.463,278.89,16.7,76.82,21.159999999999997,97.33599999999998,4.6
1256,0.009861932938856016,8615.125,420.25,20.5,258.3,158.76,2000.3759999999997,12.6
4743,0.00980392156862745,4251.527999999999,262.44,16.2,187.92,134.56,1560.896,11.6
1493,0.0099601593625498,970.2990000000001,98.01,9.9,0.9900000000000001,0.010000000000000002,0.0010000000000000002,0.1
1242,0.009596928982725527,5735.338999999999,320.40999999999997,17.9,232.7,169.0,2197.0,13.0
2458,0.009784735812133072,4173.281000000001,259.21000000000004,16.1,169.05,110.25,1157.625,10.5
2864,0.01,5088.447999999999,295.84,17.2,120.39999999999999,49.0,343.0,7.0
75,0.01,1092.7270000000003,106.09000000000002,10.3,17.51,2.8899999999999997,4.912999999999999,1.7
73,0.01,884.7359999999999,92.16,9.6,31.679999999999996,10.889999999999999,35.937,3.3
1263,0.00999000999000999,3048.625,210.25,14.5,166.75,132.25,1520.875,11.5
2992,0.01,357.91099999999994,50.41,7.1,24.849999999999998,12.25,42.875,3.5
1000,0.01,4657.463,278.89,16.7,156.98,88.36000000000001,830.5840000000001,9.4
4773,0.01,5735.338999999999,320.40999999999997,17.9,134.25,56.25,421.875,7.5
3977,0.009950248756218905,238.32800000000003,38.440000000000005,6.2,12.4,4.0,8.0,2.0
2731,0.009615384615384616,2460.375,182.25,13.5,59.400000000000006,19.360000000000003,85.18400000000003,4.4
4211,0.009900990099009901,3307.949,222.01000000000002,14.9,93.87,39.69,250.04699999999997,6.3
2572,0.0099601593625498,6751.268999999998,357.2099999999999,18.9,189.0,100.0,1000.0,10.0
4828,0.009328358208955223,5177.717000000001,299.29,17.3,171.27,98.01,970.2990000000001,9.9
896,0.0099601593625498,6229.503999999999,338.55999999999995,18.4,174.79999999999998,90.25,857.375,9.5
1399,0.009900990099009901,614.125,72.25,8.5,44.2,27.040000000000003,140.608,5.2
711,0.01,5545.232999999999,313.28999999999996,17.7,83.19,22.090000000000003,103.82300000000001,4.7
3821,0.01,6859.0,361.0,19.0,243.20000000000002,163.84000000000003,2097.1520000000005,12.8
815,0.01,274.625,42.25,6.5,32.5,25.0,125.0,5.0
1766,0.01,46.656000000000006,12.96,3.6,-14.4,16.0,-64.0,-4.0
1974,0.01,3652.264,237.16000000000003,15.4,146.3,90.25,857.375,9.5
4744,0.009852216748768473,1124.864,108.16000000000001,10.4,64.48,38.440000000000005,238.32800000000003,6.2
3002,0.01,1000.0,100.0,10.0,1.0,0.010000000000000002,0.0010000000000000002,0.1
2851,0.00999000999000999,8489.663999999999,416.15999999999997,20.4,242.76,141.61,1685.159,11.9
2808,0.01,9938.375,462.25,21.5,230.04999999999998,114.48999999999998,1225.0429999999997,10.7
3334,0.01,729.0,81.0,9.0,36.0,16.0,64.0,4.0
3210,0.01,3176.5229999999997,216.08999999999997,14.7,120.53999999999998,67.24,551.3679999999998,8.2
4989,0.009416195856873822,185.193,32.49,5.7,-8.55,2.25,-3.375,-1.5
3256,0.01,2146.6890000000003,166.41,12.9,46.440000000000005,12.96,46.656000000000006,3.6
4138,0.01,7414.875,380.25,19.5,282.75,210.25,3048.625,14.5
816,0.01,1000.0,100.0,10.0,32.0,10.240000000000002,32.76800000000001,3.2
2737,0.01,4096.0,256.0,16.0,172.8,116.64000000000001,1259.7120000000002,10.8
1400,0.01,1404.9279999999997,125.43999999999998,11.2,67.19999999999999,36.0,216.0,6.0
4918,0.00980392156862745,1295.0290000000002,118.81,10.9,65.4,36.0,216.0,6.0
137,0.009823182711198428,2352.637,176.89000000000001,13.3,122.36,84.63999999999999,778.6879999999999,9.2
957,0.009881422924901186,6967.871000000002,364.81000000000006,19.1,148.98000000000002,60.839999999999996,474.55199999999996,7.8
4199,0.009930486593843098,4173.281000000001,259.21000000000004,16.1,88.55000000000001,30.25,166.375,5.5
5091,0.009794319294809012,4251.527999999999,262.44,16.2,46.98,8.41,24.389,2.9
2997,0.01,1560.896,134.56,11.6,53.35999999999999,21.159999999999997,97.33599999999998,4.6
3172,0.0099601593625498,6229.503999999999,338.55999999999995,18.4,88.32,23.04,110.59199999999998,4.8
524,0.009345794392523364,7529.536000000002,384.1600000000001,19.6,199.92,104.03999999999999,1061.2079999999999,10.2
582,0.00916590284142988,1191.0159999999998,112.36,10.6,77.38,53.29,389.017,7.3
1850,0.01,1331.0,121.0,11.0,41.8,14.44,54.87199999999999,3.8
2514,0.009930486593843098,8242.408,408.03999999999996,20.2,260.58,166.41,2146.6890000000003,12.9
972,0.01,8615.125,420.25,20.5,278.8,184.95999999999998,2515.4559999999997,13.6
1659,0.009813542688910696,636.0559999999999,73.96,8.6,37.84,19.360000000000003,85.18400000000003,4.4
4466,0.01,14172.488,585.64,24.2,421.0799999999999,302.75999999999993,5268.0239999999985,17.4
2824,0.01,8615.125,420.25,20.5,217.29999999999998,112.36,1191.0159999999998,10.6
1147,0.01,8.0,4.0,2.0,-4.0,4.0,-8.0,-2.0
1334,0.01,857.375,90.25,9.5,38.0,16.0,64.0,4.0
523,0.01,4913.0,289.0,17.0,188.7,123.21,1367.6309999999999,11.1
3400,0.01,5735.338999999999,320.40999999999997,17.9,179.0,100.0,1000.0,10.0
3292,0.009930486593843098,474.55199999999996,60.839999999999996,7.8,35.1,20.25,91.125,4.5
1395,0.01,704.969,79.21000000000001,8.9,56.07,39.69,250.04699999999997,6.3
3480,0.01,13824.0,576.0,24.0,338.4,198.81,2803.221,14.1
3150,0.01,5451.776000000002,309.76000000000005,17.6,188.32,114.48999999999998,1225.0429999999997,10.7
4296,0.009699321047526674,2460.375,182.25,13.5,49.95,13.690000000000001,50.653000000000006,3.7
4631,0.009910802775024777,753.5709999999999,82.80999999999999,9.1,8.19,0.81,0.7290000000000001,0.9
3819,0.009940357852882704,6967.871000000002,364.81000000000006,19.1,208.19000000000003,118.81,1295.0290000000002,10.9
2796,0.009727626459143969,7414.875,380.25,19.5,282.75,210.25,3048.625,14.5
905,0.01,5929.741000000002,327.61000000000007,18.1,191.86,112.36,1191.0159999999998,10.6
773,0.01,132.65099999999998,26.009999999999998,5.1,-1.5299999999999998,0.09,-0.026999999999999996,-0.3
3906,0.01,2000.3759999999997,158.76,12.6,108.36,73.96,636.0559999999999,8.6
3950,0.00968054211035818,2628.0720000000006,190.44000000000003,13.8,55.2,16.0,64.0,4.0
2398,0.01,4330.747,265.69,16.3,105.95,42.25,274.625,6.5
445,0.01,4657.463,278.89,16.7,146.96,77.44000000000001,681.4720000000002,8.8
2798,0.009442870632672332,6434.856000000002,345.96000000000004,18.6,225.06,146.41,1771.561,12.1
4222,0.009775171065493646,3581.5770000000007,234.09000000000003,15.3,122.4,64.0,512.0,8.0
1736,0.01,512.0,64.0,8.0,21.6,7.290000000000001,19.683000000000003,2.7
4425,0.009794319294809012,3442.9509999999996,228.01,15.1,151.0,100.0,1000.0,10.0
4116,0.01,12487.168,538.24,23.2,294.64,161.29,2048.383,12.7
1207,0.00983284169124877,941.1920000000002,96.04000000000002,9.8,-22.54,5.289999999999999,-12.166999999999998,-2.3
284,0.01,1601.6129999999996,136.89,11.7,43.29,13.690000000000001,50.653000000000006,3.7
4126,0.01,13481.272,566.44,23.8,242.76,104.03999999999999,1061.2079999999999,10.2
366,0.009615384615384616,1061.2079999999999,104.03999999999999,10.2,38.76,14.44,54.87199999999999,3.8
1837,0.00998003992015968,1643.0320000000004,139.24,11.8,69.62,34.81,205.37900000000005,5.9
804,0.01,1601.6129999999996,136.89,11.7,83.07,50.41,357.91099999999994,7.1
3075,0.009813542688910696,2744.0,196.0,14.0,112.0,64.0,512.0,8.0
551,0.00984251968503937,4574.296000000001,275.56000000000006,16.6,174.3,110.25,1157.625,10.5
4545,0.01,3241.7920000000004,219.04000000000002,14.8,51.800000000000004,12.25,42.875,3.5
4750,0.009823182711198428,2048.383,161.29,12.7,71.11999999999999,31.359999999999996,175.61599999999996,5.6
2082,0.01,0.0,0.0,0.0,-0.0,0.25,-0.125,-0.5
18,0.009970089730807577,274.625,42.25,6.5,35.75,30.25,166.375,5.5
3611,0.009746588693957116,1000.0,100.0,10.0,50.0,25.0,125.0,5.0
1227,0.00998003992015968,3307.949,222.01000000000002,14.9,83.44,31.359999999999996,175.61599999999996,5.6
185,0.01,7645.373,388.09,19.7,206.85,110.25,1157.625,10.5
3016,0.009727626459143969,1815.8479999999997,148.83999999999997,12.2,68.32,31.359999999999996,175.61599999999996,5.6
228,0.01,8000.0,400.0,20.0,188.0,88.36000000000001,830.5840000000001,9.4
2674,0.0099601593625498,1259.7120000000002,116.64000000000001,10.8,81.0,56.25,421.875,7.5
3220,0.00998003992015968,493.03900000000004,62.410000000000004,7.9,31.6,16.0,64.0,4.0
2290,0.00980392156862745,1.3310000000000004,1.2100000000000002,1.1,-1.6500000000000001,2.25,-3.375,-1.5
3746,0.01,3112.136,213.16,14.6,109.5,56.25,421.875,7.5
1993,0.009970089730807577,3796.4159999999997,243.35999999999999,15.6,138.84,79.21000000000001,704.969,8.9
67,0.01,3723.875,240.25,15.5,162.75,110.25,1157.625,10.5
4709,0.009823182711198428,2299.968,174.23999999999998,13.2,54.11999999999999,16.81,68.92099999999998,4.1
2353,0.009310986964618248,238.32800000000003,38.440000000000005,6.2,-6.2,1.0,-1.0,-1.0
318,0.00967117988394584,2352.637,176.89000000000001,13.3,67.83,26.009999999999998,132.65099999999998,5.1
4882,0.00999000999000999,2248.091,171.60999999999999,13.1,125.75999999999999,92.16,884.7359999999999,9.6
584,0.009950248756218905,1771.561,146.41,12.1,100.43,68.89000000000001,571.7870000000001,8.3
3674,0.01,132.65099999999998,26.009999999999998,5.1,18.36,12.96,46.656000000000006,3.6
1842,0.009950248756218905,3241.7920000000004,219.04000000000002,14.8,113.96000000000001,59.290000000000006,456.533,7.7
2488,0.01,10077.696000000002,466.56000000000006,21.6,324.0,225.0,3375.0,15.0
153,0.009881422924901186,6644.6720000000005,353.44000000000005,18.8,120.32000000000001,40.96000000000001,262.14400000000006,6.4
2328,0.009891196834817014,64.0,16.0,4.0,0.8,0.04000000000000001,0.008000000000000002,0.2
3818,0.009652509652509652,4574.296000000001,275.56000000000006,16.6,190.9,132.25,1520.875,11.5
4859,0.009900990099009901,3944.3120000000004,249.64000000000001,15.8,175.38,123.21,1367.6309999999999,11.1
4925,0.009900990099009901,1520.875,132.25,11.5,57.5,25.0,125.0,5.0
5154,0.009689922480620155,5735.338999999999,320.40999999999997,17.9,227.32999999999996,161.29,2048.383,12.7
3317,0.01,148.87699999999998,28.09,5.3,-0.53,0.010000000000000002,-0.0010000000000000002,-0.1
86,0.00975609756097561,2571.3529999999996,187.68999999999997,13.7,120.56,77.44000000000001,681.4720000000002,8.8
885,0.01,6028.567999999999,331.23999999999995,18.2,185.64,104.03999999999999,1061.2079999999999,10.2
4707,0.0099601593625498,1030.301,102.00999999999999,10.1,37.37,13.690000000000001,50.653000000000006,3.7
1512,0.009606147934678195,3048.625,210.25,14.5,121.80000000000001,70.56,592.7040000000001,8.4
988,0.0099601593625498,7301.383999999998,376.35999999999996,19.4,166.83999999999997,73.96,636.0559999999999,8.6
1294,0.009970089730807577,7762.392000000001,392.04,19.8,265.32,179.56,2406.1040000000003,13.4
4794,0.01,5832.0,324.0,18.0,171.0,90.25,857.375,9.5
1640,0.009891196834817014,2571.3529999999996,187.68999999999997,13.7,123.3,81.0,729.0,9.0
2377,0.00975609756097561,1331.0,121.0,11.0,49.5,20.25,91.125,4.5
2968,0.009699321047526674,314.43199999999996,46.239999999999995,6.8,32.64,23.04,110.59199999999998,4.8
1185,0.00973709834469328,1815.8479999999997,148.83999999999997,12.2,56.11999999999999,21.159999999999997,97.33599999999998,4.6
4666,0.01,85.18400000000003,19.360000000000003,4.4,-11.440000000000001,6.760000000000001,-17.576,-2.6
2482,0.009970089730807577,9528.127999999999,449.44,21.2,307.4,210.25,3048.625,14.5
2144,0.01,1771.561,146.41,12.1,24.2,4.0,8.0,2.0
4074,0.009727626459143969,2197.0,169.0,13.0,42.9,10.889999999999999,35.937,3.3
1913,0.01,9800.343999999997,457.9599999999999,21.4,201.16,88.36000000000001,830.5840000000001,9.4
3732,0.009900990099009901,2803.221,198.81,14.1,56.4,16.0,64.0,4.0
3460,0.01,3307.949,222.01000000000002,14.9,149.0,100.0,1000.0,10.0
1238,0.00946073793755913,4492.125,272.25,16.5,198.0,144.0,1728.0,12.0
305,0.01,830.5840000000001,88.36000000000001,9.4,78.96000000000001,70.56,592.7040000000001,8.4
1940,0.01,6434.856000000002,345.96000000000004,18.6,186.0,100.0,1000.0,10.0
512,0.00967117988394584,3442.9509999999996,228.01,15.1,185.73000000000002,151.29000000000002,1860.8670000000004,12.3
3281,0.00998003992015968,13.823999999999998,5.76,2.4,-11.52,23.04,-110.59199999999998,-4.8
2093,0.00975609756097561,405.22400000000005,54.760000000000005,7.4,29.6,16.0,64.0,4.0
2389,0.009891196834817014,1481.544,129.96,11.4,22.8,4.0,8.0,2.0
631,0.00967117988394584,85.18400000000003,19.360000000000003,4.4,-0.44000000000000006,0.010000000000000002,-0.0010000000000000002,-0.1
3443,0.00998003992015968,4574.296000000001,275.56000000000006,16.6,209.16000000000003,158.76,2000.3759999999997,12.6
593,0.009970089730807577,373.24800000000005,51.84,7.2,11.520000000000001,2.5600000000000005,4.096000000000001,1.6
4352,0.01,1404.9279999999997,125.43999999999998,11.2,39.199999999999996,12.25,42.875,3.5
2367,0.00998003992015968,941.1920000000002,96.04000000000002,9.8,-3.9200000000000004,0.16000000000000003,-0.06400000000000002,-0.4
